행정코드,시도,행정구역,5세별,성별,연월,value
0,전국,전체,0 - 4세,남자인구수[명],'22.12월,731554
0,전국,전체,0 - 4세,여자인구수[명],'22.12월,696036
0,전국,전체,5 - 9세,남자인구수[명],'22.12월,1078825
0,전국,전체,5 - 9세,여자인구수[명],'22.12월,1026227
0,전국,전체,10 - 14세,남자인구수[명],'22.12월,1212181
0,전국,전체,10 - 14세,여자인구수[명],'22.12월,1145771
0,전국,전체,15 - 19세,남자인구수[명],'22.12월,1211418
0,전국,전체,15 - 19세,여자인구수[명],'22.12월,1133826
0,전국,전체,20 - 24세,남자인구수[명],'22.12월,1532372
0,전국,전체,20 - 24세,여자인구수[명],'22.12월,1409469
0,전국,전체,25 - 29세,남자인구수[명],'22.12월,1829217
0,전국,전체,25 - 29세,여자인구수[명],'22.12월,1646123
0,전국,전체,30 - 34세,남자인구수[명],'22.12월,1737578
0,전국,전체,30 - 34세,여자인구수[명],'22.12월,1579679
0,전국,전체,35 - 39세,남자인구수[명],'22.12월,1691286
0,전국,전체,35 - 39세,여자인구수[명],'22.12월,1606968
0,전국,전체,40 - 44세,남자인구수[명],'22.12월,2052382
0,전국,전체,40 - 44세,여자인구수[명],'22.12월,1973867
0,전국,전체,45 - 49세,남자인구수[명],'22.12월,2046616
0,전국,전체,45 - 49세,여자인구수[명],'22.12월,2000252
0,전국,전체,50 - 54세,남자인구수[명],'22.12월,2300193
0,전국,전체,50 - 54세,여자인구수[명],'22.12월,2241879
0,전국,전체,55 - 59세,남자인구수[명],'22.12월,2053128
0,전국,전체,55 - 59세,여자인구수[명],'22.12월,2016864
0,전국,전체,60 - 64세,남자인구수[명],'22.12월,2091002
0,전국,전체,60 - 64세,여자인구수[명],'22.12월,2127035
0,전국,전체,65 - 69세,남자인구수[명],'22.12월,1544617
0,전국,전체,65 - 69세,여자인구수[명],'22.12월,1640885
0,전국,전체,70 - 74세,남자인구수[명],'22.12월,1035925
0,전국,전체,70 - 74세,여자인구수[명],'22.12월,1172331
0,전국,전체,75 - 79세,남자인구수[명],'22.12월,710630
0,전국,전체,75 - 79세,여자인구수[명],'22.12월,906831
0,전국,전체,80 - 84세,남자인구수[명],'22.12월,503828
0,전국,전체,80 - 84세,여자인구수[명],'22.12월,799521
0,전국,전체,85 - 89세,남자인구수[명],'22.12월,210419
0,전국,전체,85 - 89세,여자인구수[명],'22.12월,456825
0,전국,전체,90 - 94세,남자인구수[명],'22.12월,53694
0,전국,전체,90 - 94세,여자인구수[명],'22.12월,175612
0,전국,전체,95 - 99세,남자인구수[명],'22.12월,8825
0,전국,전체,95 - 99세,여자인구수[명],'22.12월,39614
0,전국,전체,100+,남자인구수[명],'22.12월,1261
0,전국,전체,100+,여자인구수[명],'22.12월,6472
11,서울특별시,전체,0 - 4세,남자인구수[명],'22.12월,117525
11,서울특별시,전체,0 - 4세,여자인구수[명],'22.12월,110094
11,서울특별시,전체,5 - 9세,남자인구수[명],'22.12월,162492
11,서울특별시,전체,5 - 9세,여자인구수[명],'22.12월,155206
11,서울특별시,전체,10 - 14세,남자인구수[명],'22.12월,186162
11,서울특별시,전체,10 - 14세,여자인구수[명],'22.12월,176340
11,서울특별시,전체,15 - 19세,남자인구수[명],'22.12월,197487
11,서울특별시,전체,15 - 19세,여자인구수[명],'22.12월,189129
11,서울특별시,전체,20 - 24세,남자인구수[명],'22.12월,272653
11,서울특별시,전체,20 - 24세,여자인구수[명],'22.12월,305721
11,서울특별시,전체,25 - 29세,남자인구수[명],'22.12월,391586
11,서울특별시,전체,25 - 29세,여자인구수[명],'22.12월,419523
11,서울특별시,전체,30 - 34세,남자인구수[명],'22.12월,379883
11,서울특별시,전체,30 - 34세,여자인구수[명],'22.12월,378814
11,서울특별시,전체,35 - 39세,남자인구수[명],'22.12월,332792
11,서울특별시,전체,35 - 39세,여자인구수[명],'22.12월,334319
11,서울특별시,전체,40 - 44세,남자인구수[명],'22.12월,363347
11,서울특별시,전체,40 - 44세,여자인구수[명],'22.12월,367558
11,서울특별시,전체,45 - 49세,남자인구수[명],'22.12월,353680
11,서울특별시,전체,45 - 49세,여자인구수[명],'22.12월,365121
11,서울특별시,전체,50 - 54세,남자인구수[명],'22.12월,396476
11,서울특별시,전체,50 - 54세,여자인구수[명],'22.12월,405352
11,서울특별시,전체,55 - 59세,남자인구수[명],'22.12월,338707
11,서울특별시,전체,55 - 59세,여자인구수[명],'22.12월,352267
11,서울특별시,전체,60 - 64세,남자인구수[명],'22.12월,342841
11,서울특별시,전체,60 - 64세,여자인구수[명],'22.12월,375090
11,서울특별시,전체,65 - 69세,남자인구수[명],'22.12월,270603
11,서울특별시,전체,65 - 69세,여자인구수[명],'22.12월,309253
11,서울특별시,전체,70 - 74세,남자인구수[명],'22.12월,187795
11,서울특별시,전체,70 - 74세,여자인구수[명],'22.12월,220686
11,서울특별시,전체,75 - 79세,남자인구수[명],'22.12월,135811
11,서울특별시,전체,75 - 79세,여자인구수[명],'22.12월,169204
11,서울특별시,전체,80 - 84세,남자인구수[명],'22.12월,93014
11,서울특별시,전체,80 - 84세,여자인구수[명],'22.12월,126547
11,서울특별시,전체,85 - 89세,남자인구수[명],'22.12월,35923
11,서울특별시,전체,85 - 89세,여자인구수[명],'22.12월,65725
11,서울특별시,전체,90 - 94세,남자인구수[명],'22.12월,9315
11,서울특별시,전체,90 - 94세,여자인구수[명],'22.12월,25221
11,서울특별시,전체,95 - 99세,남자인구수[명],'22.12월,1682
11,서울특별시,전체,95 - 99세,여자인구수[명],'22.12월,6136
11,서울특별시,전체,100+,남자인구수[명],'22.12월,274
11,서울특별시,전체,100+,여자인구수[명],'22.12월,1018
11110,서울특별시,종로구,0 - 4세,남자인구수[명],'22.12월,1287
11110,서울특별시,종로구,0 - 4세,여자인구수[명],'22.12월,1225
11110,서울특별시,종로구,5 - 9세,남자인구수[명],'22.12월,1953
11110,서울특별시,종로구,5 - 9세,여자인구수[명],'22.12월,1938
11110,서울특별시,종로구,10 - 14세,남자인구수[명],'22.12월,2322
11110,서울특별시,종로구,10 - 14세,여자인구수[명],'22.12월,2396
11110,서울특별시,종로구,15 - 19세,남자인구수[명],'22.12월,2684
11110,서울특별시,종로구,15 - 19세,여자인구수[명],'22.12월,2685
11110,서울특별시,종로구,20 - 24세,남자인구수[명],'22.12월,4302
11110,서울특별시,종로구,20 - 24세,여자인구수[명],'22.12월,5261
11110,서울특별시,종로구,25 - 29세,남자인구수[명],'22.12월,6291
11110,서울특별시,종로구,25 - 29세,여자인구수[명],'22.12월,6430
11110,서울특별시,종로구,30 - 34세,남자인구수[명],'22.12월,5311
11110,서울특별시,종로구,30 - 34세,여자인구수[명],'22.12월,5242
11110,서울특별시,종로구,35 - 39세,남자인구수[명],'22.12월,4325
11110,서울특별시,종로구,35 - 39세,여자인구수[명],'22.12월,4464
11110,서울특별시,종로구,40 - 44세,남자인구수[명],'22.12월,4752
11110,서울특별시,종로구,40 - 44세,여자인구수[명],'22.12월,5060
11110,서울특별시,종로구,45 - 49세,남자인구수[명],'22.12월,4853
11110,서울특별시,종로구,45 - 49세,여자인구수[명],'22.12월,5279
11110,서울특별시,종로구,50 - 54세,남자인구수[명],'22.12월,6348
11110,서울특별시,종로구,50 - 54세,여자인구수[명],'22.12월,6397
11110,서울특별시,종로구,55 - 59세,남자인구수[명],'22.12월,5741
11110,서울특별시,종로구,55 - 59세,여자인구수[명],'22.12월,5730
11110,서울특별시,종로구,60 - 64세,남자인구수[명],'22.12월,5778
11110,서울특별시,종로구,60 - 64세,여자인구수[명],'22.12월,5621
11110,서울특별시,종로구,65 - 69세,남자인구수[명],'22.12월,4417
11110,서울특별시,종로구,65 - 69세,여자인구수[명],'22.12월,4485
11110,서울특별시,종로구,70 - 74세,남자인구수[명],'22.12월,2862
11110,서울특별시,종로구,70 - 74세,여자인구수[명],'22.12월,3322
11110,서울특별시,종로구,75 - 79세,남자인구수[명],'22.12월,2257
11110,서울특별시,종로구,75 - 79세,여자인구수[명],'22.12월,2963
11110,서울특별시,종로구,80 - 84세,남자인구수[명],'22.12월,1813
11110,서울특별시,종로구,80 - 84세,여자인구수[명],'22.12월,2532
11110,서울특별시,종로구,85 - 89세,남자인구수[명],'22.12월,803
11110,서울특별시,종로구,85 - 89세,여자인구수[명],'22.12월,1306
11110,서울특별시,종로구,90 - 94세,남자인구수[명],'22.12월,228
11110,서울특별시,종로구,90 - 94세,여자인구수[명],'22.12월,497
11110,서울특별시,종로구,95 - 99세,남자인구수[명],'22.12월,58
11110,서울특별시,종로구,95 - 99세,여자인구수[명],'22.12월,132
11110,서울특별시,종로구,100+,남자인구수[명],'22.12월,10
11110,서울특별시,종로구,100+,여자인구수[명],'22.12월,19
11140,서울특별시,중구,0 - 4세,남자인구수[명],'22.12월,1432
11140,서울특별시,중구,0 - 4세,여자인구수[명],'22.12월,1357
11140,서울특별시,중구,5 - 9세,남자인구수[명],'22.12월,1626
11140,서울특별시,중구,5 - 9세,여자인구수[명],'22.12월,1549
11140,서울특별시,중구,10 - 14세,남자인구수[명],'22.12월,1475
11140,서울특별시,중구,10 - 14세,여자인구수[명],'22.12월,1462
11140,서울특별시,중구,15 - 19세,남자인구수[명],'22.12월,1668
11140,서울특별시,중구,15 - 19세,여자인구수[명],'22.12월,1717
11140,서울특별시,중구,20 - 24세,남자인구수[명],'22.12월,3153
11140,서울특별시,중구,20 - 24세,여자인구수[명],'22.12월,3781
11140,서울특별시,중구,25 - 29세,남자인구수[명],'22.12월,5026
11140,서울특별시,중구,25 - 29세,여자인구수[명],'22.12월,5659
11140,서울특별시,중구,30 - 34세,남자인구수[명],'22.12월,5330
11140,서울특별시,중구,30 - 34세,여자인구수[명],'22.12월,5416
11140,서울특별시,중구,35 - 39세,남자인구수[명],'22.12월,4611
11140,서울특별시,중구,35 - 39세,여자인구수[명],'22.12월,4504
11140,서울특별시,중구,40 - 44세,남자인구수[명],'22.12월,4514
11140,서울특별시,중구,40 - 44세,여자인구수[명],'22.12월,4287
11140,서울특별시,중구,45 - 49세,남자인구수[명],'22.12월,4027
11140,서울특별시,중구,45 - 49세,여자인구수[명],'22.12월,3940
11140,서울특별시,중구,50 - 54세,남자인구수[명],'22.12월,5006
11140,서울특별시,중구,50 - 54세,여자인구수[명],'22.12월,5025
11140,서울특별시,중구,55 - 59세,남자인구수[명],'22.12월,4793
11140,서울특별시,중구,55 - 59세,여자인구수[명],'22.12월,4572
11140,서울특별시,중구,60 - 64세,남자인구수[명],'22.12월,4956
11140,서울특별시,중구,60 - 64세,여자인구수[명],'22.12월,4891
11140,서울특별시,중구,65 - 69세,남자인구수[명],'22.12월,4057
11140,서울특별시,중구,65 - 69세,여자인구수[명],'22.12월,4127
11140,서울특별시,중구,70 - 74세,남자인구수[명],'22.12월,2695
11140,서울특별시,중구,70 - 74세,여자인구수[명],'22.12월,3013
11140,서울특별시,중구,75 - 79세,남자인구수[명],'22.12월,1950
11140,서울특별시,중구,75 - 79세,여자인구수[명],'22.12월,2603
11140,서울특별시,중구,80 - 84세,남자인구수[명],'22.12월,1466
11140,서울특별시,중구,80 - 84세,여자인구수[명],'22.12월,2125
11140,서울특별시,중구,85 - 89세,남자인구수[명],'22.12월,550
11140,서울특별시,중구,85 - 89세,여자인구수[명],'22.12월,1223
11140,서울특별시,중구,90 - 94세,남자인구수[명],'22.12월,182
11140,서울특별시,중구,90 - 94세,여자인구수[명],'22.12월,484
11140,서울특별시,중구,95 - 99세,남자인구수[명],'22.12월,38
11140,서울특별시,중구,95 - 99세,여자인구수[명],'22.12월,119
11140,서울특별시,중구,100+,남자인구수[명],'22.12월,8
11140,서울특별시,중구,100+,여자인구수[명],'22.12월,20
11170,서울특별시,용산구,0 - 4세,남자인구수[명],'22.12월,2826
11170,서울특별시,용산구,0 - 4세,여자인구수[명],'22.12월,2672
11170,서울특별시,용산구,5 - 9세,남자인구수[명],'22.12월,3282
11170,서울특별시,용산구,5 - 9세,여자인구수[명],'22.12월,3193
11170,서울특별시,용산구,10 - 14세,남자인구수[명],'22.12월,3415
11170,서울특별시,용산구,10 - 14세,여자인구수[명],'22.12월,3289
11170,서울특별시,용산구,15 - 19세,남자인구수[명],'22.12월,3839
11170,서울특별시,용산구,15 - 19세,여자인구수[명],'22.12월,3698
11170,서울특별시,용산구,20 - 24세,남자인구수[명],'22.12월,5726
11170,서울특별시,용산구,20 - 24세,여자인구수[명],'22.12월,6834
11170,서울특별시,용산구,25 - 29세,남자인구수[명],'22.12월,9048
11170,서울특별시,용산구,25 - 29세,여자인구수[명],'22.12월,10195
11170,서울특별시,용산구,30 - 34세,남자인구수[명],'22.12월,10278
11170,서울특별시,용산구,30 - 34세,여자인구수[명],'22.12월,10441
11170,서울특별시,용산구,35 - 39세,남자인구수[명],'22.12월,8575
11170,서울특별시,용산구,35 - 39세,여자인구수[명],'22.12월,8753
11170,서울특별시,용산구,40 - 44세,남자인구수[명],'22.12월,8457
11170,서울특별시,용산구,40 - 44세,여자인구수[명],'22.12월,8462
11170,서울특별시,용산구,45 - 49세,남자인구수[명],'22.12월,7594
11170,서울특별시,용산구,45 - 49세,여자인구수[명],'22.12월,7999
11170,서울특별시,용산구,50 - 54세,남자인구수[명],'22.12월,9298
11170,서울특별시,용산구,50 - 54세,여자인구수[명],'22.12월,9741
11170,서울특별시,용산구,55 - 59세,남자인구수[명],'22.12월,7993
11170,서울특별시,용산구,55 - 59세,여자인구수[명],'22.12월,8228
11170,서울특별시,용산구,60 - 64세,남자인구수[명],'22.12월,8046
11170,서울특별시,용산구,60 - 64세,여자인구수[명],'22.12월,8290
11170,서울특별시,용산구,65 - 69세,남자인구수[명],'22.12월,6173
11170,서울특별시,용산구,65 - 69세,여자인구수[명],'22.12월,6645
11170,서울특별시,용산구,70 - 74세,남자인구수[명],'22.12월,3950
11170,서울특별시,용산구,70 - 74세,여자인구수[명],'22.12월,4672
11170,서울특별시,용산구,75 - 79세,남자인구수[명],'22.12월,2845
11170,서울특별시,용산구,75 - 79세,여자인구수[명],'22.12월,4017
11170,서울특별시,용산구,80 - 84세,남자인구수[명],'22.12월,2269
11170,서울특별시,용산구,80 - 84세,여자인구수[명],'22.12월,3472
11170,서울특별시,용산구,85 - 89세,남자인구수[명],'22.12월,1075
11170,서울특별시,용산구,85 - 89세,여자인구수[명],'22.12월,1994
11170,서울특별시,용산구,90 - 94세,남자인구수[명],'22.12월,336
11170,서울특별시,용산구,90 - 94세,여자인구수[명],'22.12월,758
11170,서울특별시,용산구,95 - 99세,남자인구수[명],'22.12월,56
11170,서울특별시,용산구,95 - 99세,여자인구수[명],'22.12월,176
11170,서울특별시,용산구,100+,남자인구수[명],'22.12월,6
11170,서울특별시,용산구,100+,여자인구수[명],'22.12월,34
11200,서울특별시,성동구,0 - 4세,남자인구수[명],'22.12월,4507
11200,서울특별시,성동구,0 - 4세,여자인구수[명],'22.12월,4130
11200,서울특별시,성동구,5 - 9세,남자인구수[명],'22.12월,4868
11200,서울특별시,성동구,5 - 9세,여자인구수[명],'22.12월,4730
11200,서울특별시,성동구,10 - 14세,남자인구수[명],'22.12월,4395
11200,서울특별시,성동구,10 - 14세,여자인구수[명],'22.12월,4273
11200,서울특별시,성동구,15 - 19세,남자인구수[명],'22.12월,4812
11200,서울특별시,성동구,15 - 19세,여자인구수[명],'22.12월,5027
11200,서울특별시,성동구,20 - 24세,남자인구수[명],'22.12월,8543
11200,서울특별시,성동구,20 - 24세,여자인구수[명],'22.12월,9280
11200,서울특별시,성동구,25 - 29세,남자인구수[명],'22.12월,12122
11200,서울특별시,성동구,25 - 29세,여자인구수[명],'22.12월,12193
11200,서울특별시,성동구,30 - 34세,남자인구수[명],'22.12월,11248
11200,서울특별시,성동구,30 - 34세,여자인구수[명],'22.12월,12105
11200,서울특별시,성동구,35 - 39세,남자인구수[명],'22.12월,11070
11200,서울특별시,성동구,35 - 39세,여자인구수[명],'22.12월,11247
11200,서울특별시,성동구,40 - 44세,남자인구수[명],'22.12월,11200
11200,서울특별시,성동구,40 - 44세,여자인구수[명],'22.12월,10871
11200,서울특별시,성동구,45 - 49세,남자인구수[명],'22.12월,9999
11200,서울특별시,성동구,45 - 49세,여자인구수[명],'22.12월,10169
11200,서울특별시,성동구,50 - 54세,남자인구수[명],'22.12월,11634
11200,서울특별시,성동구,50 - 54세,여자인구수[명],'22.12월,12142
11200,서울특별시,성동구,55 - 59세,남자인구수[명],'22.12월,10504
11200,서울특별시,성동구,55 - 59세,여자인구수[명],'22.12월,10631
11200,서울특별시,성동구,60 - 64세,남자인구수[명],'22.12월,10829
11200,서울특별시,성동구,60 - 64세,여자인구수[명],'22.12월,10941
11200,서울특별시,성동구,65 - 69세,남자인구수[명],'22.12월,7848
11200,서울특별시,성동구,65 - 69세,여자인구수[명],'22.12월,8636
11200,서울특별시,성동구,70 - 74세,남자인구수[명],'22.12월,5134
11200,서울특별시,성동구,70 - 74세,여자인구수[명],'22.12월,6038
11200,서울특별시,성동구,75 - 79세,남자인구수[명],'22.12월,3821
11200,서울특별시,성동구,75 - 79세,여자인구수[명],'22.12월,5080
11200,서울특별시,성동구,80 - 84세,남자인구수[명],'22.12월,2718
11200,서울특별시,성동구,80 - 84세,여자인구수[명],'22.12월,3919
11200,서울특별시,성동구,85 - 89세,남자인구수[명],'22.12월,1055
11200,서울특별시,성동구,85 - 89세,여자인구수[명],'22.12월,2072
11200,서울특별시,성동구,90 - 94세,남자인구수[명],'22.12월,264
11200,서울특별시,성동구,90 - 94세,여자인구수[명],'22.12월,699
11200,서울특별시,성동구,95 - 99세,남자인구수[명],'22.12월,49
11200,서울특별시,성동구,95 - 99세,여자인구수[명],'22.12월,152
11200,서울특별시,성동구,100+,남자인구수[명],'22.12월,13
11200,서울특별시,성동구,100+,여자인구수[명],'22.12월,32
11215,서울특별시,광진구,0 - 4세,남자인구수[명],'22.12월,3467
11215,서울특별시,광진구,0 - 4세,여자인구수[명],'22.12월,3297
11215,서울특별시,광진구,5 - 9세,남자인구수[명],'22.12월,4999
11215,서울특별시,광진구,5 - 9세,여자인구수[명],'22.12월,4684
11215,서울특별시,광진구,10 - 14세,남자인구수[명],'22.12월,5913
11215,서울특별시,광진구,10 - 14세,여자인구수[명],'22.12월,5598
11215,서울특별시,광진구,15 - 19세,남자인구수[명],'22.12월,6440
11215,서울특별시,광진구,15 - 19세,여자인구수[명],'22.12월,6518
11215,서울특별시,광진구,20 - 24세,남자인구수[명],'22.12월,10939
11215,서울특별시,광진구,20 - 24세,여자인구수[명],'22.12월,13051
11215,서울특별시,광진구,25 - 29세,남자인구수[명],'22.12월,17132
11215,서울특별시,광진구,25 - 29세,여자인구수[명],'22.12월,19098
11215,서울특별시,광진구,30 - 34세,남자인구수[명],'22.12월,15376
11215,서울특별시,광진구,30 - 34세,여자인구수[명],'22.12월,15315
11215,서울특별시,광진구,35 - 39세,남자인구수[명],'22.12월,11881
11215,서울특별시,광진구,35 - 39세,여자인구수[명],'22.12월,12129
11215,서울특별시,광진구,40 - 44세,남자인구수[명],'22.12월,12139
11215,서울특별시,광진구,40 - 44세,여자인구수[명],'22.12월,12636
11215,서울특별시,광진구,45 - 49세,남자인구수[명],'22.12월,12024
11215,서울특별시,광진구,45 - 49세,여자인구수[명],'22.12월,12439
11215,서울특별시,광진구,50 - 54세,남자인구수[명],'22.12월,13647
11215,서울특별시,광진구,50 - 54세,여자인구수[명],'22.12월,14509
11215,서울특별시,광진구,55 - 59세,남자인구수[명],'22.12월,12306
11215,서울특별시,광진구,55 - 59세,여자인구수[명],'22.12월,12802
11215,서울특별시,광진구,60 - 64세,남자인구수[명],'22.12월,12203
11215,서울특별시,광진구,60 - 64세,여자인구수[명],'22.12월,13137
11215,서울특별시,광진구,65 - 69세,남자인구수[명],'22.12월,9164
11215,서울특별시,광진구,65 - 69세,여자인구수[명],'22.12월,10187
11215,서울특별시,광진구,70 - 74세,남자인구수[명],'22.12월,5979
11215,서울특별시,광진구,70 - 74세,여자인구수[명],'22.12월,7025
11215,서울특별시,광진구,75 - 79세,남자인구수[명],'22.12월,4374
11215,서울특별시,광진구,75 - 79세,여자인구수[명],'22.12월,5340
11215,서울특별시,광진구,80 - 84세,남자인구수[명],'22.12월,3068
11215,서울특별시,광진구,80 - 84세,여자인구수[명],'22.12월,4043
11215,서울특별시,광진구,85 - 89세,남자인구수[명],'22.12월,1123
11215,서울특별시,광진구,85 - 89세,여자인구수[명],'22.12월,2091
11215,서울특별시,광진구,90 - 94세,남자인구수[명],'22.12월,293
11215,서울특별시,광진구,90 - 94세,여자인구수[명],'22.12월,756
11215,서울특별시,광진구,95 - 99세,남자인구수[명],'22.12월,61
11215,서울특별시,광진구,95 - 99세,여자인구수[명],'22.12월,191
11215,서울특별시,광진구,100+,남자인구수[명],'22.12월,13
11215,서울특별시,광진구,100+,여자인구수[명],'22.12월,29
11230,서울특별시,동대문구,0 - 4세,남자인구수[명],'22.12월,4094
11230,서울특별시,동대문구,0 - 4세,여자인구수[명],'22.12월,4049
11230,서울특별시,동대문구,5 - 9세,남자인구수[명],'22.12월,5412
11230,서울특별시,동대문구,5 - 9세,여자인구수[명],'22.12월,5087
11230,서울특별시,동대문구,10 - 14세,남자인구수[명],'22.12월,5599
11230,서울특별시,동대문구,10 - 14세,여자인구수[명],'22.12월,5235
11230,서울특별시,동대문구,15 - 19세,남자인구수[명],'22.12월,5980
11230,서울특별시,동대문구,15 - 19세,여자인구수[명],'22.12월,5920
11230,서울특별시,동대문구,20 - 24세,남자인구수[명],'22.12월,11536
11230,서울특별시,동대문구,20 - 24세,여자인구수[명],'22.12월,14116
11230,서울특별시,동대문구,25 - 29세,남자인구수[명],'22.12월,15585
11230,서울특별시,동대문구,25 - 29세,여자인구수[명],'22.12월,14992
11230,서울특별시,동대문구,30 - 34세,남자인구수[명],'22.12월,13011
11230,서울특별시,동대문구,30 - 34세,여자인구수[명],'22.12월,12396
11230,서울특별시,동대문구,35 - 39세,남자인구수[명],'22.12월,11989
11230,서울특별시,동대문구,35 - 39세,여자인구수[명],'22.12월,11171
11230,서울특별시,동대문구,40 - 44세,남자인구수[명],'22.12월,12864
11230,서울특별시,동대문구,40 - 44세,여자인구수[명],'22.12월,11972
11230,서울특별시,동대문구,45 - 49세,남자인구수[명],'22.12월,12078
11230,서울특별시,동대문구,45 - 49세,여자인구수[명],'22.12월,11494
11230,서울특별시,동대문구,50 - 54세,남자인구수[명],'22.12월,13678
11230,서울특별시,동대문구,50 - 54세,여자인구수[명],'22.12월,13460
11230,서울특별시,동대문구,55 - 59세,남자인구수[명],'22.12월,12428
11230,서울특별시,동대문구,55 - 59세,여자인구수[명],'22.12월,12031
11230,서울특별시,동대문구,60 - 64세,남자인구수[명],'22.12월,12891
11230,서울특별시,동대문구,60 - 64세,여자인구수[명],'22.12월,13321
11230,서울특별시,동대문구,65 - 69세,남자인구수[명],'22.12월,10377
11230,서울특별시,동대문구,65 - 69세,여자인구수[명],'22.12월,11225
11230,서울특별시,동대문구,70 - 74세,남자인구수[명],'22.12월,7056
11230,서울특별시,동대문구,70 - 74세,여자인구수[명],'22.12월,8386
11230,서울특별시,동대문구,75 - 79세,남자인구수[명],'22.12월,5424
11230,서울특별시,동대문구,75 - 79세,여자인구수[명],'22.12월,6901
11230,서울특별시,동대문구,80 - 84세,남자인구수[명],'22.12월,3819
11230,서울특별시,동대문구,80 - 84세,여자인구수[명],'22.12월,5325
11230,서울특별시,동대문구,85 - 89세,남자인구수[명],'22.12월,1504
11230,서울특별시,동대문구,85 - 89세,여자인구수[명],'22.12월,2665
11230,서울특별시,동대문구,90 - 94세,남자인구수[명],'22.12월,369
11230,서울특별시,동대문구,90 - 94세,여자인구수[명],'22.12월,890
11230,서울특별시,동대문구,95 - 99세,남자인구수[명],'22.12월,51
11230,서울특별시,동대문구,95 - 99세,여자인구수[명],'22.12월,208
11230,서울특별시,동대문구,100+,남자인구수[명],'22.12월,10
11230,서울특별시,동대문구,100+,여자인구수[명],'22.12월,45
11260,서울특별시,중랑구,0 - 4세,남자인구수[명],'22.12월,4656
11260,서울특별시,중랑구,0 - 4세,여자인구수[명],'22.12월,4452
11260,서울특별시,중랑구,5 - 9세,남자인구수[명],'22.12월,5742
11260,서울특별시,중랑구,5 - 9세,여자인구수[명],'22.12월,5492
11260,서울특별시,중랑구,10 - 14세,남자인구수[명],'22.12월,6057
11260,서울특별시,중랑구,10 - 14세,여자인구수[명],'22.12월,5789
11260,서울특별시,중랑구,15 - 19세,남자인구수[명],'22.12월,6626
11260,서울특별시,중랑구,15 - 19세,여자인구수[명],'22.12월,6371
11260,서울특별시,중랑구,20 - 24세,남자인구수[명],'22.12월,10065
11260,서울특별시,중랑구,20 - 24세,여자인구수[명],'22.12월,10650
11260,서울특별시,중랑구,25 - 29세,남자인구수[명],'22.12월,15282
11260,서울특별시,중랑구,25 - 29세,여자인구수[명],'22.12월,16281
11260,서울특별시,중랑구,30 - 34세,남자인구수[명],'22.12월,15774
11260,서울특별시,중랑구,30 - 34세,여자인구수[명],'22.12월,15284
11260,서울특별시,중랑구,35 - 39세,남자인구수[명],'22.12월,13814
11260,서울특별시,중랑구,35 - 39세,여자인구수[명],'22.12월,12850
11260,서울특별시,중랑구,40 - 44세,남자인구수[명],'22.12월,14864
11260,서울특별시,중랑구,40 - 44세,여자인구수[명],'22.12월,13294
11260,서울특별시,중랑구,45 - 49세,남자인구수[명],'22.12월,13568
11260,서울특별시,중랑구,45 - 49세,여자인구수[명],'22.12월,12990
11260,서울특별시,중랑구,50 - 54세,남자인구수[명],'22.12월,16491
11260,서울특별시,중랑구,50 - 54세,여자인구수[명],'22.12월,16759
11260,서울특별시,중랑구,55 - 59세,남자인구수[명],'22.12월,16030
11260,서울특별시,중랑구,55 - 59세,여자인구수[명],'22.12월,16476
11260,서울특별시,중랑구,60 - 64세,남자인구수[명],'22.12월,17016
11260,서울특별시,중랑구,60 - 64세,여자인구수[명],'22.12월,17855
11260,서울특별시,중랑구,65 - 69세,남자인구수[명],'22.12월,12958
11260,서울특별시,중랑구,65 - 69세,여자인구수[명],'22.12월,14112
11260,서울특별시,중랑구,70 - 74세,남자인구수[명],'22.12월,8579
11260,서울특별시,중랑구,70 - 74세,여자인구수[명],'22.12월,9845
11260,서울특별시,중랑구,75 - 79세,남자인구수[명],'22.12월,6040
11260,서울특별시,중랑구,75 - 79세,여자인구수[명],'22.12월,7551
11260,서울특별시,중랑구,80 - 84세,남자인구수[명],'22.12월,4092
11260,서울특별시,중랑구,80 - 84세,여자인구수[명],'22.12월,5681
11260,서울특별시,중랑구,85 - 89세,남자인구수[명],'22.12월,1473
11260,서울특별시,중랑구,85 - 89세,여자인구수[명],'22.12월,2729
11260,서울특별시,중랑구,90 - 94세,남자인구수[명],'22.12월,326
11260,서울특별시,중랑구,90 - 94세,여자인구수[명],'22.12월,1032
11260,서울특별시,중랑구,95 - 99세,남자인구수[명],'22.12월,74
11260,서울특별시,중랑구,95 - 99세,여자인구수[명],'22.12월,247
11260,서울특별시,중랑구,100+,남자인구수[명],'22.12월,10
11260,서울특별시,중랑구,100+,여자인구수[명],'22.12월,41
11290,서울특별시,성북구,0 - 4세,남자인구수[명],'22.12월,5488
11290,서울특별시,성북구,0 - 4세,여자인구수[명],'22.12월,5141
11290,서울특별시,성북구,5 - 9세,남자인구수[명],'22.12월,7735
11290,서울특별시,성북구,5 - 9세,여자인구수[명],'22.12월,7516
11290,서울특별시,성북구,10 - 14세,남자인구수[명],'22.12월,8710
11290,서울특별시,성북구,10 - 14세,여자인구수[명],'22.12월,8330
11290,서울특별시,성북구,15 - 19세,남자인구수[명],'22.12월,9679
11290,서울특별시,성북구,15 - 19세,여자인구수[명],'22.12월,9443
