시도,행정구역,산업대,2019 년,2020 년
인천광역시,부평구,A.농림어업,0,0
인천광역시,부평구,B.광업,0,0
인천광역시,부평구,C.제조업,2199,2109
인천광역시,부평구,D.전기가스,6,6
인천광역시,부평구,E.수도하수,28,26
인천광역시,부평구,F.건설업,734,571
인천광역시,부평구,G.도소매업,3484,2842
인천광역시,부평구,H.운수창고,267,199
인천광역시,부평구,I.숙박음식,2989,2137
인천광역시,부평구,J.정보통신,111,113
인천광역시,부평구,K.금융보험,380,342
인천광역시,부평구,L.부동산업,581,514
인천광역시,부평구,M.전문기술,374,363
인천광역시,부평구,N.사업시설,411,346
인천광역시,부평구,P.교육,787,705
인천광역시,부평구,Q.보건복지,1293,1277
인천광역시,부평구,R.예술스포츠,473,283
인천광역시,부평구,S.협회단체,1400,1138
인천광역시,계양구,전체,8859,7589
인천광역시,계양구,A.농림어업,2,1
인천광역시,계양구,B.광업,1,1
인천광역시,계양구,C.제조업,1143,1061
인천광역시,계양구,D.전기가스,0,0
인천광역시,계양구,E.수도하수,28,28
인천광역시,계양구,F.건설업,487,405
인천광역시,계양구,G.도소매업,1981,1727
인천광역시,계양구,H.운수창고,181,146
인천광역시,계양구,I.숙박음식,1631,1125
인천광역시,계양구,J.정보통신,60,61
인천광역시,계양구,K.금융보험,113,110
인천광역시,계양구,L.부동산업,399,388
인천광역시,계양구,M.전문기술,295,287
인천광역시,계양구,N.사업시설,207,192
인천광역시,계양구,P.교육,477,405
인천광역시,계양구,Q.보건복지,789,778
인천광역시,계양구,R.예술스포츠,263,170
인천광역시,계양구,S.협회단체,802,704
인천광역시,서구,전체,20407,18440
인천광역시,서구,A.농림어업,7,9
인천광역시,서구,B.광업,7,5
인천광역시,서구,C.제조업,5890,5812
인천광역시,서구,D.전기가스,18,17
인천광역시,서구,E.수도하수,158,155
인천광역시,서구,F.건설업,692,633
인천광역시,서구,G.도소매업,4167,3766
인천광역시,서구,H.운수창고,419,384
인천광역시,서구,I.숙박음식,3283,2416
인천광역시,서구,J.정보통신,85,104
인천광역시,서구,K.금융보험,168,155
인천광역시,서구,L.부동산업,716,686
인천광역시,서구,M.전문기술,381,391
인천광역시,서구,N.사업시설,356,329
인천광역시,서구,P.교육,992,862
인천광역시,서구,Q.보건복지,1197,1213
인천광역시,서구,R.예술스포츠,475,299
인천광역시,서구,S.협회단체,1396,1204
인천광역시,미추홀구,전체,12708,10758
인천광역시,미추홀구,A.농림어업,1,1
인천광역시,미추홀구,B.광업,0,0
인천광역시,미추홀구,C.제조업,1396,1351
인천광역시,미추홀구,D.전기가스,4,4
인천광역시,미추홀구,E.수도하수,28,28
인천광역시,미추홀구,F.건설업,687,530
인천광역시,미추홀구,G.도소매업,2686,2332
인천광역시,미추홀구,H.운수창고,357,313
인천광역시,미추홀구,I.숙박음식,2615,1763
인천광역시,미추홀구,J.정보통신,109,112
인천광역시,미추홀구,K.금융보험,280,252
인천광역시,미추홀구,L.부동산업,413,395
인천광역시,미추홀구,M.전문기술,698,681
인천광역시,미추홀구,N.사업시설,335,301
인천광역시,미추홀구,P.교육,527,474
인천광역시,미추홀구,Q.보건복지,960,939
인천광역시,미추홀구,R.예술스포츠,424,262
인천광역시,미추홀구,S.협회단체,1188,1020
인천광역시,강화군,전체,2154,2022
인천광역시,강화군,A.농림어업,19,25
인천광역시,강화군,B.광업,3,2
인천광역시,강화군,C.제조업,246,261
인천광역시,강화군,D.전기가스,1,3
인천광역시,강화군,E.수도하수,8,8
인천광역시,강화군,F.건설업,160,146
인천광역시,강화군,G.도소매업,323,320
인천광역시,강화군,H.운수창고,30,23
인천광역시,강화군,I.숙박음식,605,518
인천광역시,강화군,J.정보통신,20,22
인천광역시,강화군,K.금융보험,37,36
인천광역시,강화군,L.부동산업,43,33
인천광역시,강화군,M.전문기술,56,54
인천광역시,강화군,N.사업시설,23,22
인천광역시,강화군,P.교육,66,60
인천광역시,강화군,Q.보건복지,167,166
인천광역시,강화군,R.예술스포츠,54,44
인천광역시,강화군,S.협회단체,293,279
인천광역시,옹진군,전체,660,579
인천광역시,옹진군,A.농림어업,8,7
인천광역시,옹진군,B.광업,1,1
인천광역시,옹진군,C.제조업,37,28
인천광역시,옹진군,D.전기가스,16,16
인천광역시,옹진군,E.수도하수,3,4
인천광역시,옹진군,F.건설업,70,67
인천광역시,옹진군,G.도소매업,84,85
인천광역시,옹진군,H.운수창고,22,20
인천광역시,옹진군,I.숙박음식,248,172
인천광역시,옹진군,J.정보통신,5,5
인천광역시,옹진군,K.금융보험,15,13
인천광역시,옹진군,L.부동산업,10,13
인천광역시,옹진군,M.전문기술,2,3
인천광역시,옹진군,N.사업시설,25,27
인천광역시,옹진군,P.교육,4,4
인천광역시,옹진군,Q.보건복지,30,28
인천광역시,옹진군,R.예술스포츠,8,9
인천광역시,옹진군,S.협회단체,72,77
광주광역시,전체,전체,64727,54154
광주광역시,전체,A.농림어업,26,40
광주광역시,전체,B.광업,9,8
광주광역시,전체,C.제조업,5837,5492
광주광역시,전체,D.전기가스,163,141
광주광역시,전체,E.수도하수,145,150
광주광역시,전체,F.건설업,4822,4166
광주광역시,전체,G.도소매업,15397,12692
광주광역시,전체,H.운수창고,1213,939
광주광역시,전체,I.숙박음식,11942,8004
광주광역시,전체,J.정보통신,666,658
광주광역시,전체,K.금융보험,1444,1355
광주광역시,전체,L.부동산업,2899,2815
광주광역시,전체,M.전문기술,2658,2533
광주광역시,전체,N.사업시설,1747,1552
광주광역시,전체,P.교육,3697,3231
광주광역시,전체,Q.보건복지,4726,4686
광주광역시,전체,R.예술스포츠,1974,1227
광주광역시,전체,S.협회단체,5362,4465
광주광역시,동구,전체,8281,6043
광주광역시,동구,A.농림어업,3,4
광주광역시,동구,B.광업,0,0
광주광역시,동구,C.제조업,314,270
광주광역시,동구,D.전기가스,26,16
광주광역시,동구,E.수도하수,4,4
광주광역시,동구,F.건설업,326,263
광주광역시,동구,G.도소매업,2328,1460
광주광역시,동구,H.운수창고,106,69
광주광역시,동구,I.숙박음식,1665,1027
광주광역시,동구,J.정보통신,114,118
광주광역시,동구,K.금융보험,274,247
광주광역시,동구,L.부동산업,398,363
광주광역시,동구,M.전문기술,644,583
광주광역시,동구,N.사업시설,254,203
광주광역시,동구,P.교육,402,282
광주광역시,동구,Q.보건복지,452,433
광주광역시,동구,R.예술스포츠,260,159
광주광역시,동구,S.협회단체,711,542
광주광역시,서구,전체,15115,12967
광주광역시,서구,A.농림어업,8,7
광주광역시,서구,B.광업,6,7
광주광역시,서구,C.제조업,525,484
광주광역시,서구,D.전기가스,32,31
광주광역시,서구,E.수도하수,20,22
광주광역시,서구,F.건설업,1375,1273
광주광역시,서구,G.도소매업,3735,3225
광주광역시,서구,H.운수창고,193,153
광주광역시,서구,I.숙박음식,2854,1950
광주광역시,서구,J.정보통신,171,157
광주광역시,서구,K.금융보험,645,598
광주광역시,서구,L.부동산업,779,787
광주광역시,서구,M.전문기술,842,823
광주광역시,서구,N.사업시설,482,460
광주광역시,서구,P.교육,741,630
광주광역시,서구,Q.보건복지,1039,1030
광주광역시,서구,R.예술스포츠,410,268
광주광역시,서구,S.협회단체,1258,1062
광주광역시,남구,전체,6719,5628
광주광역시,남구,A.농림어업,4,7
광주광역시,남구,B.광업,0,0
광주광역시,남구,C.제조업,196,175
광주광역시,남구,D.전기가스,28,24
광주광역시,남구,E.수도하수,20,20
광주광역시,남구,F.건설업,582,420
광주광역시,남구,G.도소매업,1314,1089
광주광역시,남구,H.운수창고,78,51
광주광역시,남구,I.숙박음식,1200,819
광주광역시,남구,J.정보통신,99,96
광주광역시,남구,K.금융보험,98,97
광주광역시,남구,L.부동산업,447,434
광주광역시,남구,M.전문기술,194,180
광주광역시,남구,N.사업시설,176,135
광주광역시,남구,P.교육,592,575
광주광역시,남구,Q.보건복지,727,721
광주광역시,남구,R.예술스포츠,239,158
광주광역시,남구,S.협회단체,725,627
광주광역시,북구,전체,17212,14555
광주광역시,북구,A.농림어업,2,7
광주광역시,북구,B.광업,3,1
광주광역시,북구,C.제조업,1527,1436
광주광역시,북구,D.전기가스,41,36
광주광역시,북구,E.수도하수,18,26
광주광역시,북구,F.건설업,1578,1314
광주광역시,북구,G.도소매업,4173,3640
광주광역시,북구,H.운수창고,301,233
광주광역시,북구,I.숙박음식,3070,2033
광주광역시,북구,J.정보통신,184,191
광주광역시,북구,K.금융보험,253,243
광주광역시,북구,L.부동산업,708,680
광주광역시,북구,M.전문기술,645,632
광주광역시,북구,N.사업시설,436,393
광주광역시,북구,P.교육,912,776
광주광역시,북구,Q.보건복지,1311,1326
광주광역시,북구,R.예술스포츠,591,345
광주광역시,북구,S.협회단체,1459,1243
광주광역시,광산구,전체,17400,14961
광주광역시,광산구,A.농림어업,9,15
광주광역시,광산구,B.광업,0,0
광주광역시,광산구,C.제조업,3275,3127
광주광역시,광산구,D.전기가스,36,34
광주광역시,광산구,E.수도하수,83,78
광주광역시,광산구,F.건설업,961,896
광주광역시,광산구,G.도소매업,3847,3278
광주광역시,광산구,H.운수창고,535,433
광주광역시,광산구,I.숙박음식,3153,2175
광주광역시,광산구,J.정보통신,98,96
광주광역시,광산구,K.금융보험,174,170
광주광역시,광산구,L.부동산업,567,551
광주광역시,광산구,M.전문기술,333,315
광주광역시,광산구,N.사업시설,399,361
광주광역시,광산구,P.교육,1050,968
광주광역시,광산구,Q.보건복지,1197,1176
광주광역시,광산구,R.예술스포츠,474,297
광주광역시,광산구,S.협회단체,1209,991
대전광역시,전체,전체,59585,51206
대전광역시,전체,A.농림어업,18,32
대전광역시,전체,B.광업,4,5
대전광역시,전체,C.제조업,5036,4723
대전광역시,전체,D.전기가스,28,47
대전광역시,전체,E.수도하수,122,124
대전광역시,전체,F.건설업,3466,2861
대전광역시,전체,G.도소매업,14485,12408
대전광역시,전체,H.운수창고,966,821
대전광역시,전체,I.숙박음식,11787,8477
대전광역시,전체,J.정보통신,1082,1129
대전광역시,전체,K.금융보험,1317,1236
대전광역시,전체,L.부동산업,2158,2134
대전광역시,전체,M.전문기술,2724,2767
대전광역시,전체,N.사업시설,1622,1482
대전광역시,전체,P.교육,3070,2687
대전광역시,전체,Q.보건복지,4759,4629
대전광역시,전체,R.예술스포츠,1668,1020
대전광역시,전체,S.협회단체,5273,4624
대전광역시,동구,전체,7713,6597
대전광역시,동구,A.농림어업,1,1
대전광역시,동구,B.광업,0,0
대전광역시,동구,C.제조업,899,860
대전광역시,동구,D.전기가스,3,4
대전광역시,동구,E.수도하수,12,14
대전광역시,동구,F.건설업,460,361
대전광역시,동구,G.도소매업,1940,1667
대전광역시,동구,H.운수창고,166,141
대전광역시,동구,I.숙박음식,1508,1073
대전광역시,동구,J.정보통신,69,70
대전광역시,동구,K.금융보험,102,97
대전광역시,동구,L.부동산업,232,227
대전광역시,동구,M.전문기술,158,144
대전광역시,동구,N.사업시설,166,159
대전광역시,동구,P.교육,311,260
대전광역시,동구,Q.보건복지,735,715
대전광역시,동구,R.예술스포츠,198,115
대전광역시,동구,S.협회단체,753,689
대전광역시,중구,전체,9729,7796
대전광역시,중구,A.농림어업,1,1
대전광역시,중구,B.광업,1,1
대전광역시,중구,C.제조업,422,365
대전광역시,중구,D.전기가스,3,7
대전광역시,중구,E.수도하수,20,19
대전광역시,중구,F.건설업,611,464
대전광역시,중구,G.도소매업,2439,1906
대전광역시,중구,H.운수창고,165,135
대전광역시,중구,I.숙박음식,2012,1313
대전광역시,중구,J.정보통신,106,101
대전광역시,중구,K.금융보험,273,256
대전광역시,중구,L.부동산업,319,316
대전광역시,중구,M.전문기술,291,259
대전광역시,중구,N.사업시설,341,315
대전광역시,중구,P.교육,507,416
대전광역시,중구,Q.보건복지,837,811
대전광역시,중구,R.예술스포츠,302,181
대전광역시,중구,S.협회단체,1079,930
대전광역시,서구,전체,18555,15732
대전광역시,서구,A.농림어업,7,10
대전광역시,서구,B.광업,0,0
대전광역시,서구,C.제조업,494,457
대전광역시,서구,D.전기가스,8,18
대전광역시,서구,E.수도하수,23,25
대전광역시,서구,F.건설업,934,773
대전광역시,서구,G.도소매업,4432,3571
대전광역시,서구,H.운수창고,179,147
대전광역시,서구,I.숙박음식,3750,2742
대전광역시,서구,J.정보통신,356,364
대전광역시,서구,K.금융보험,684,640
대전광역시,서구,L.부동산업,863,852
대전광역시,서구,M.전문기술,1129,1149
대전광역시,서구,N.사업시설,610,539
대전광역시,서구,P.교육,1172,1056
대전광역시,서구,Q.보건복지,1666,1615
대전광역시,서구,R.예술스포츠,622,366
대전광역시,서구,S.협회단체,1626,1408
대전광역시,유성구,전체,14709,13167
대전광역시,유성구,A.농림어업,9,17
대전광역시,유성구,B.광업,1,2
대전광역시,유성구,C.제조업,1370,1327
대전광역시,유성구,D.전기가스,10,14
대전광역시,유성구,E.수도하수,18,23
대전광역시,유성구,F.건설업,786,726
대전광역시,유성구,G.도소매업,3212,2973
대전광역시,유성구,H.운수창고,183,154
대전광역시,유성구,I.숙박음식,3350,2468
대전광역시,유성구,J.정보통신,512,554
대전광역시,유성구,K.금융보험,168,159
대전광역시,유성구,L.부동산업,573,562
대전광역시,유성구,M.전문기술,990,1068
대전광역시,유성구,N.사업시설,345,323
대전광역시,유성구,P.교육,770,707
대전광역시,유성구,Q.보건복지,991,969
대전광역시,유성구,R.예술스포츠,383,247
대전광역시,유성구,S.협회단체,1038,874
대전광역시,대덕구,전체,8879,7914
대전광역시,대덕구,A.농림어업,0,3
대전광역시,대덕구,B.광업,2,2
대전광역시,대덕구,C.제조업,1851,1714
대전광역시,대덕구,D.전기가스,4,4
대전광역시,대덕구,E.수도하수,49,43
대전광역시,대덕구,F.건설업,675,537
대전광역시,대덕구,G.도소매업,2462,2291
대전광역시,대덕구,H.운수창고,273,244
대전광역시,대덕구,I.숙박음식,1167,881
대전광역시,대덕구,J.정보통신,39,40
대전광역시,대덕구,K.금융보험,90,84
대전광역시,대덕구,L.부동산업,171,177
대전광역시,대덕구,M.전문기술,156,147
대전광역시,대덕구,N.사업시설,160,146
대전광역시,대덕구,P.교육,310,248
대전광역시,대덕구,Q.보건복지,530,519
대전광역시,대덕구,R.예술스포츠,163,111
대전광역시,대덕구,S.협회단체,777,723
울산광역시,전체,전체,42153,34720
울산광역시,전체,A.농림어업,34,50
울산광역시,전체,B.광업,19,15
울산광역시,전체,C.제조업,5278,5037
울산광역시,전체,D.전기가스,27,36
울산광역시,전체,E.수도하수,179,176
울산광역시,전체,F.건설업,2569,2065
울산광역시,전체,G.도소매업,8997,7147
울산광역시,전체,H.운수창고,1155,1020
울산광역시,전체,I.숙박음식,9116,6009
울산광역시,전체,J.정보통신,287,286
울산광역시,전체,K.금융보험,819,758
울산광역시,전체,L.부동산업,1631,1464
울산광역시,전체,M.전문기술,1468,1424
울산광역시,전체,N.사업시설,1151,1003
울산광역시,전체,P.교육,2428,2138
울산광역시,전체,Q.보건복지,2845,2819
울산광역시,전체,R.예술스포츠,1145,738
울산광역시,전체,S.협회단체,3005,2535
울산광역시,중구,전체,6315,5108
울산광역시,중구,A.농림어업,2,4
울산광역시,중구,B.광업,2,1
울산광역시,중구,C.제조업,349,324
울산광역시,중구,D.전기가스,1,2
울산광역시,중구,E.수도하수,14,14
울산광역시,중구,F.건설업,511,351
울산광역시,중구,G.도소매업,1346,1075
울산광역시,중구,H.운수창고,101,76
울산광역시,중구,I.숙박음식,1321,860
울산광역시,중구,J.정보통신,66,69
울산광역시,중구,K.금융보험,112,106
울산광역시,중구,L.부동산업,267,236
울산광역시,중구,M.전문기술,260,238
울산광역시,중구,N.사업시설,180,146
울산광역시,중구,P.교육,432,399
울산광역시,중구,Q.보건복지,531,514
울산광역시,중구,R.예술스포츠,203,155
울산광역시,중구,S.협회단체,617,538
울산광역시,남구,전체,16922,13517
울산광역시,남구,A.농림어업,7,6
울산광역시,남구,B.광업,4,2
울산광역시,남구,C.제조업,1081,996
울산광역시,남구,D.전기가스,13,19
울산광역시,남구,E.수도하수,56,55
울산광역시,남구,F.건설업,996,763
울산광역시,남구,G.도소매업,4058,3113
울산광역시,남구,H.운수창고,553,485
울산광역시,남구,I.숙박음식,3766,2450
울산광역시,남구,J.정보통신,136,127
울산광역시,남구,K.금융보험,483,438
울산광역시,남구,L.부동산업,755,701
울산광역시,남구,M.전문기술,887,862
울산광역시,남구,N.사업시설,532,458
울산광역시,남구,P.교육,945,811
울산광역시,남구,Q.보건복지,1021,1014
울산광역시,남구,R.예술스포츠,464,284
울산광역시,남구,S.협회단체,1165,933
울산광역시,동구,전체,3716,2834
울산광역시,동구,A.농림어업,0,1
울산광역시,동구,B.광업,0,0
울산광역시,동구,C.제조업,406,342
울산광역시,동구,D.전기가스,0,0
울산광역시,동구,E.수도하수,4,6
울산광역시,동구,F.건설업,108,74
울산광역시,동구,G.도소매업,724,532
울산광역시,동구,H.운수창고,35,32
울산광역시,동구,I.숙박음식,1074,661
울산광역시,동구,J.정보통신,16,21
울산광역시,동구,K.금융보험,72,69
울산광역시,동구,L.부동산업,121,99
울산광역시,동구,M.전문기술,62,61
울산광역시,동구,N.사업시설,62,53
울산광역시,동구,P.교육,262,234
울산광역시,동구,Q.보건복지,367,362
울산광역시,동구,R.예술스포츠,137,73
울산광역시,동구,S.협회단체,266,214
울산광역시,북구,전체,6381,5451
울산광역시,북구,A.농림어업,4,4
울산광역시,북구,B.광업,1,1
울산광역시,북구,C.제조업,1171,1106
울산광역시,북구,D.전기가스,3,3
울산광역시,북구,E.수도하수,16,13
울산광역시,북구,F.건설업,238,204
울산광역시,북구,G.도소매업,1396,1172
울산광역시,북구,H.운수창고,179,165
울산광역시,북구,I.숙박음식,1309,912
울산광역시,북구,J.정보통신,26,25
울산광역시,북구,K.금융보험,78,74
울산광역시,북구,L.부동산업,240,203
울산광역시,북구,M.전문기술,131,137
울산광역시,북구,N.사업시설,124,121
울산광역시,북구,P.교육,422,367
울산광역시,북구,Q.보건복지,467,474
울산광역시,북구,R.예술스포츠,158,110
울산광역시,북구,S.협회단체,418,360
울산광역시,울주군,전체,8819,7810
울산광역시,울주군,A.농림어업,21,35
울산광역시,울주군,B.광업,12,11
울산광역시,울주군,C.제조업,2271,2269
울산광역시,울주군,D.전기가스,10,12
울산광역시,울주군,E.수도하수,89,88
울산광역시,울주군,F.건설업,716,673
울산광역시,울주군,G.도소매업,1473,1255
울산광역시,울주군,H.운수창고,287,262
울산광역시,울주군,I.숙박음식,1646,1126
울산광역시,울주군,J.정보통신,43,44
울산광역시,울주군,K.금융보험,74,71
울산광역시,울주군,L.부동산업,248,225
울산광역시,울주군,M.전문기술,128,126
울산광역시,울주군,N.사업시설,253,225
울산광역시,울주군,P.교육,367,327
울산광역시,울주군,Q.보건복지,459,455
울산광역시,울주군,R.예술스포츠,183,116
울산광역시,울주군,S.협회단체,539,490
세종특별자치시,전체,전체,10292,9526
세종특별자치시,전체,A.농림어업,25,28
세종특별자치시,전체,B.광업,9,8
세종특별자치시,전체,C.제조업,956,958
세종특별자치시,전체,D.전기가스,11,10
세종특별자치시,전체,E.수도하수,63,59
세종특별자치시,전체,F.건설업,511,495
세종특별자치시,전체,G.도소매업,1576,1475
세종특별자치시,전체,H.운수창고,147,143
세종특별자치시,전체,I.숙박음식,2317,1895
세종특별자치시,전체,J.정보통신,167,185
세종특별자치시,전체,K.금융보험,180,173
세종특별자치시,전체,L.부동산업,842,748
세종특별자치시,전체,M.전문기술,421,480
세종특별자치시,전체,N.사업시설,305,284
세종특별자치시,전체,P.교육,816,766
세종특별자치시,전체,Q.보건복지,847,863
세종특별자치시,전체,R.예술스포츠,307,230
세종특별자치시,전체,S.협회단체,792,726
경기도,전체,전체,530438,469092
경기도,전체,A.농림어업,551,656
경기도,전체,B.광업,88,81
경기도,전체,C.제조업,104260,100806
경기도,전체,D.전기가스,247,245
경기도,전체,E.수도하수,1926,1942
경기도,전체,F.건설업,26493,21666
경기도,전체,G.도소매업,118991,106166
경기도,전체,H.운수창고,10304,9271
경기도,전체,I.숙박음식,93209,68743
경기도,전체,J.정보통신,6033,6366
경기도,전체,K.금융보험,6600,6287
경기도,전체,L.부동산업,21034,20649
경기도,전체,M.전문기술,18405,19113
경기도,전체,N.사업시설,11609,10596
경기도,전체,P.교육,27183,23261
경기도,전체,Q.보건복지,33877,33889
경기도,전체,R.예술스포츠,13818,9120
경기도,전체,S.협회단체,35810,30235
경기도,수원시,전체,39778,33703
경기도,수원시,A.농림어업,6,13
경기도,수원시,B.광업,0,0
경기도,수원시,C.제조업,2670,2502
경기도,수원시,D.전기가스,11,12
경기도,수원시,E.수도하수,73,61
경기도,수원시,F.건설업,2143,1630
경기도,수원시,G.도소매업,9083,7872
경기도,수원시,H.운수창고,540,460
경기도,수원시,I.숙박음식,8861,6357
경기도,수원시,J.정보통신,488,479
경기도,수원시,K.금융보험,779,753
경기도,수원시,L.부동산업,1649,1574
경기도,수원시,M.전문기술,2026,2064
경기도,수원시,N.사업시설,1168,1053
경기도,수원시,P.교육,2597,2219
경기도,수원시,Q.보건복지,3197,3160
경기도,수원시,R.예술스포츠,1275,805
경기도,수원시,S.협회단체,3212,2689
경기도,성남시,전체,39127,34710
경기도,성남시,A.농림어업,7,10
경기도,성남시,B.광업,0,0
경기도,성남시,C.제조업,3176,3040
경기도,성남시,D.전기가스,25,22
경기도,성남시,E.수도하수,70,70
경기도,성남시,F.건설업,1871,1528
경기도,성남시,G.도소매업,9833,8650
경기도,성남시,H.운수창고,574,509
경기도,성남시,I.숙박음식,7225,5755
경기도,성남시,J.정보통신,1531,1660
경기도,성남시,K.금융보험,660,625
경기도,성남시,L.부동산업,1959,1834
경기도,성남시,M.전문기술,2281,2330
경기도,성남시,N.사업시설,938,825
경기도,성남시,P.교육,2514,2209
경기도,성남시,Q.보건복지,2763,2780
경기도,성남시,R.예술스포츠,1124,749
경기도,성남시,S.협회단체,2576,2114
경기도,의정부시,전체,13667,11253
경기도,의정부시,A.농림어업,1,1
경기도,의정부시,B.광업,2,1
경기도,의정부시,C.제조업,836,752
경기도,의정부시,D.전기가스,6,6
경기도,의정부시,E.수도하수,23,25
경기도,의정부시,F.건설업,672,500
경기도,의정부시,G.도소매업,3152,2576
경기도,의정부시,H.운수창고,172,133
경기도,의정부시,I.숙박음식,3078,2155
경기도,의정부시,J.정보통신,90,86
경기도,의정부시,K.금융보험,314,288
경기도,의정부시,L.부동산업,551,531
경기도,의정부시,M.전문기술,578,555
경기도,의정부시,N.사업시설,261,218
경기도,의정부시,P.교육,848,754
경기도,의정부시,Q.보건복지,1340,1349
경기도,의정부시,R.예술스포츠,472,292
경기도,의정부시,S.협회단체,1271,1031
경기도,안양시,전체,26669,22435
경기도,안양시,A.농림어업,2,3
경기도,안양시,B.광업,3,3
경기도,안양시,C.제조업,2880,2604
경기도,안양시,D.전기가스,11,9
경기도,안양시,E.수도하수,54,47
경기도,안양시,F.건설업,1732,1248
경기도,안양시,G.도소매업,6950,6002
경기도,안양시,H.운수창고,450,393
경기도,안양시,I.숙박음식,4460,2984
경기도,안양시,J.정보통신,698,723
경기도,안양시,K.금융보험,518,441
경기도,안양시,L.부동산업,1154,1061
경기도,안양시,M.전문기술,1765,1786
경기도,안양시,N.사업시설,604,550
경기도,안양시,P.교육,1466,1224
경기도,안양시,Q.보건복지,1585,1582
경기도,안양시,R.예술스포츠,671,429
경기도,안양시,S.협회단체,1666,1346
경기도,부천시,전체,32444,27597
경기도,부천시,A.농림어업,0,1
경기도,부천시,B.광업,0,0
경기도,부천시,C.제조업,7573,7170
경기도,부천시,D.전기가스,5,5
경기도,부천시,E.수도하수,49,50
경기도,부천시,F.건설업,1514,1111
경기도,부천시,G.도소매업,6753,5739
경기도,부천시,H.운수창고,331,267
경기도,부천시,I.숙박음식,5488,3734
경기도,부천시,J.정보통신,352,371
경기도,부천시,K.금융보험,549,543
경기도,부천시,L.부동산업,1290,1122
경기도,부천시,M.전문기술,1074,1081
경기도,부천시,N.사업시설,656,562
경기도,부천시,P.교육,1536,1324
경기도,부천시,Q.보건복지,2150,2162
경기도,부천시,R.예술스포츠,844,503
경기도,부천시,S.협회단체,2280,1852
경기도,광명시,전체,9960,8442
경기도,광명시,A.농림어업,0,0
경기도,광명시,B.광업,0,0
경기도,광명시,C.제조업,1260,1162
경기도,광명시,D.전기가스,3,3
경기도,광명시,E.수도하수,17,15
경기도,광명시,F.건설업,507,416
경기도,광명시,G.도소매업,2557,2190
경기도,광명시,H.운수창고,173,137
경기도,광명시,I.숙박음식,1791,1302
경기도,광명시,J.정보통신,68,81
경기도,광명시,K.금융보험,123,120
경기도,광명시,L.부동산업,409,396
경기도,광명시,M.전문기술,243,250
경기도,광명시,N.사업시설,184,155
경기도,광명시,P.교육,700,584
경기도,광명시,Q.보건복지,851,808
경기도,광명시,R.예술스포츠,293,185
경기도,광명시,S.협회단체,781,638
경기도,평택시,전체,20021,17024
경기도,평택시,A.농림어업,53,56
경기도,평택시,B.광업,6,5
경기도,평택시,C.제조업,3017,3006
경기도,평택시,D.전기가스,15,17
경기도,평택시,E.수도하수,123,127
경기도,평택시,F.건설업,1166,972
경기도,평택시,G.도소매업,4208,3540
경기도,평택시,H.운수창고,635,585
경기도,평택시,I.숙박음식,4479,3013
경기도,평택시,J.정보통신,73,73
경기도,평택시,K.금융보험,269,251
경기도,평택시,L.부동산업,776,688
경기도,평택시,M.전문기술,580,618
경기도,평택시,N.사업시설,609,623
경기도,평택시,P.교육,842,722
경기도,평택시,Q.보건복지,1198,1213
경기도,평택시,R.예술스포츠,525,301
경기도,평택시,S.협회단체,1447,1214
경기도,동두천시,전체,2901,2403
경기도,동두천시,A.농림어업,1,4
경기도,동두천시,B.광업,0,0
경기도,동두천시,C.제조업,315,279
경기도,동두천시,D.전기가스,6,3
경기도,동두천시,E.수도하수,28,30
경기도,동두천시,F.건설업,156,130
경기도,동두천시,G.도소매업,520,428
경기도,동두천시,H.운수창고,38,31
경기도,동두천시,I.숙박음식,712,480
경기도,동두천시,J.정보통신,12,8
경기도,동두천시,K.금융보험,45,45
경기도,동두천시,L.부동산업,100,100
경기도,동두천시,M.전문기술,50,48
경기도,동두천시,N.사업시설,51,38
경기도,동두천시,P.교육,146,117
경기도,동두천시,Q.보건복지,310,304
경기도,동두천시,R.예술스포츠,75,52
경기도,동두천시,S.협회단체,336,306
경기도,안산시,전체,28706,25877
경기도,안산시,A.농림어업,14,22
경기도,안산시,B.광업,4,4
경기도,안산시,C.제조업,7375,7339
경기도,안산시,D.전기가스,15,20
경기도,안산시,E.수도하수,131,138
경기도,안산시,F.건설업,1533,1220
경기도,안산시,G.도소매업,5707,5102
경기도,안산시,H.운수창고,502,472
경기도,안산시,I.숙박음식,4874,3490
경기도,안산시,J.정보통신,154,204
경기도,안산시,K.금융보험,445,436
경기도,안산시,L.부동산업,909,1014
경기도,안산시,M.전문기술,942,1010
경기도,안산시,N.사업시설,754,722
경기도,안산시,P.교육,1128,987
경기도,안산시,Q.보건복지,1630,1630
경기도,안산시,R.예술스포츠,696,426
경기도,안산시,S.협회단체,1893,1641
경기도,고양시,전체,39401,34722
경기도,고양시,A.농림어업,23,22
경기도,고양시,B.광업,0,1
경기도,고양시,C.제조업,4310,4097
경기도,고양시,D.전기가스,12,13
경기도,고양시,E.수도하수,101,96
경기도,고양시,F.건설업,1966,1594
경기도,고양시,G.도소매업,11046,9690
경기도,고양시,H.운수창고,718,653
경기도,고양시,I.숙박음식,6603,5155
경기도,고양시,J.정보통신,647,682
경기도,고양시,K.금융보험,541,503
경기도,고양시,L.부동산업,1687,1602
경기도,고양시,M.전문기술,1476,1486
경기도,고양시,N.사업시설,1012,898
경기도,고양시,P.교육,2416,2136
경기도,고양시,Q.보건복지,2568,2588
경기도,고양시,R.예술스포츠,1162,830
